offline_datapoint_23 1631554706 19531,852
offline_datapoint_4 1631554706 0,003
offline_datapoint_11 1631554711 32631,000
offline_datapoint_5 1631554711 3734,000
offline_datapoint_18 1631554709 58,830
offline_datapoint_27 1631554711 390492160,000
offline_datapoint_14 1631554711 360026112,000
offline_datapoint_3 1631554711 12254920704,000
offline_datapoint_9 1631554711 222314496,000
offline_datapoint_26 1631554711 1363,000
offline_datapoint_20 1631554709 0,000
offline_datapoint_8 1631554709 11315,186
offline_datapoint_22 1631554711 222314496,000
offline_datapoint_1 1631554709 0,000
offline_datapoint_21 1631554711 8798355456,000
offline_datapoint_7 1631554711 9966903296,000
offline_datapoint_6 1631554709 0,000
offline_datapoint_12 1631554709 6,254
offline_datapoint_25 1631554709 2,790
offline_datapoint_13 1631554709 5724,356
offline_datapoint_19 1631554711 0,000
offline_datapoint_0 1631554709 8020,543
offline_datapoint_16 1631554709 938,005
offline_datapoint_29 1631554709 0,735
offline_datapoint_17 1631554709 12,954
offline_datapoint_10 1631554709 98,956
offline_datapoint_30 1631554709 0,000
offline_datapoint_23 1631554709 10134,974
offline_datapoint_4 1631554709 0,007
offline_datapoint_11 1631554714 32631,000
offline_datapoint_5 1631554714 3733,000
offline_datapoint_18 1631554712 58,833
offline_datapoint_27 1631554714 390492160,000
offline_datapoint_14 1631554714 360071168,000
offline_datapoint_3 1631554714 12255412224,000
offline_datapoint_9 1631554714 222330880,000
offline_datapoint_26 1631554714 1364,000
offline_datapoint_20 1631554712 10,333
offline_datapoint_8 1631554712 16030,920
offline_datapoint_22 1631554714 222330880,000
offline_datapoint_1 1631554712 1,000
offline_datapoint_21 1631554714 8798617600,000
offline_datapoint_7 1631554714 9967439872,000
offline_datapoint_6 1631554712 0,065
offline_datapoint_12 1631554712 8,792
offline_datapoint_25 1631554712 3,906
offline_datapoint_13 1631554712 6322,907
offline_datapoint_19 1631554714 0,000
offline_datapoint_0 1631554712 9147,050
offline_datapoint_16 1631554712 819,278
offline_datapoint_29 1631554712 0,287
offline_datapoint_17 1631554712 8,999
offline_datapoint_10 1631554712 99,485
offline_datapoint_30 1631554712 0,000
offline_datapoint_23 1631554712 15284,148
offline_datapoint_4 1631554712 0,003
offline_datapoint_11 1631554717 32631,000
offline_datapoint_5 1631554717 3736,000
offline_datapoint_18 1631554715 58,831
offline_datapoint_27 1631554717 390492160,000
offline_datapoint_14 1631554717 360075264,000
offline_datapoint_3 1631554717 12255096832,000
offline_datapoint_9 1631554717 221958144,000
offline_datapoint_26 1631554717 1367,000
offline_datapoint_20 1631554715 5,353
offline_datapoint_8 1631554715 15345,032
offline_datapoint_22 1631554717 221958144,000
offline_datapoint_1 1631554715 0,335
offline_datapoint_21 1631554717 8798769152,000
offline_datapoint_7 1631554717 9967595520,000
offline_datapoint_6 1631554715 0,065
offline_datapoint_12 1631554715 6,830
offline_datapoint_25 1631554715 2,417
offline_datapoint_13 1631554715 5902,501
offline_datapoint_19 1631554717 0,000
offline_datapoint_0 1631554715 8349,611
offline_datapoint_16 1631554715 747,012
offline_datapoint_29 1631554715 0,373
offline_datapoint_17 1631554715 11,040
offline_datapoint_10 1631554715 99,470
offline_datapoint_30 1631554715 0,669
offline_datapoint_23 1631554715 6081,939
offline_datapoint_4 1631554715 0,004
offline_datapoint_11 1631554720 32631,000
offline_datapoint_5 1631554720 3734,000
offline_datapoint_18 1631554718 58,843
offline_datapoint_27 1631554720 390492160,000
offline_datapoint_14 1631554720 360087552,000
offline_datapoint_3 1631554720 12257583104,000
offline_datapoint_9 1631554720 222236672,000
offline_datapoint_26 1631554720 1359,000
offline_datapoint_20 1631554718 0,000
offline_datapoint_8 1631554718 11266,276
offline_datapoint_22 1631554720 222236672,000
offline_datapoint_1 1631554718 0,000
offline_datapoint_21 1631554720 8799207424,000
offline_datapoint_7 1631554720 9967972352,000
offline_datapoint_6 1631554718 0,130
offline_datapoint_12 1631554718 5,926
offline_datapoint_25 1631554718 2,271
offline_datapoint_13 1631554718 5400,106
offline_datapoint_19 1631554720 0,000
offline_datapoint_0 1631554718 7724,450
offline_datapoint_16 1631554718 570,041
offline_datapoint_29 1631554718 0,248
offline_datapoint_17 1631554718 7,973
offline_datapoint_10 1631554718 99,442
offline_datapoint_30 1631554718 0,000
offline_datapoint_23 1631554718 25706,667
offline_datapoint_4 1631554718 0,002
offline_datapoint_11 1631554723 32631,000
offline_datapoint_5 1631554723 3742,000
offline_datapoint_18 1631554721 58,831
offline_datapoint_27 1631554723 390516736,000
offline_datapoint_14 1631554723 360087552,000
offline_datapoint_3 1631554723 12255043584,000
offline_datapoint_9 1631554723 222253056,000
offline_datapoint_26 1631554723 1353,000
offline_datapoint_20 1631554721 0,334
offline_datapoint_8 1631554721 12398,810
offline_datapoint_22 1631554723 222253056,000
offline_datapoint_1 1631554721 0,334
offline_datapoint_21 1631554723 8799027200,000
offline_datapoint_7 1631554723 9970597888,000
offline_datapoint_6 1631554721 0,065
offline_datapoint_12 1631554721 7,486
offline_datapoint_25 1631554721 3,591
offline_datapoint_13 1631554721 5414,328
offline_datapoint_19 1631554723 0,000
offline_datapoint_0 1631554721 7649,910
offline_datapoint_16 1631554721 621,979
offline_datapoint_29 1631554721 0,372
offline_datapoint_17 1631554721 11,698
offline_datapoint_10 1631554721 99,396
offline_datapoint_30 1631554721 0,000
offline_datapoint_23 1631554721 9728,000
offline_datapoint_4 1631554721 0,004
offline_datapoint_11 1631554726 32631,000
offline_datapoint_5 1631554726 3737,000
offline_datapoint_18 1631554724 58,835
offline_datapoint_27 1631554726 390516736,000
offline_datapoint_14 1631554726 360087552,000
offline_datapoint_3 1631554726 12255870976,000
offline_datapoint_9 1631554726 222670848,000
offline_datapoint_26 1631554726 1356,000
offline_datapoint_20 1631554724 388,440
offline_datapoint_8 1631554724 12261,645
offline_datapoint_22 1631554726 222670848,000
offline_datapoint_1 1631554724 41,939
offline_datapoint_21 1631554726 8799178752,000
offline_datapoint_7 1631554726 9973297152,000
offline_datapoint_6 1631554724 0,065
offline_datapoint_12 1631554724 7,312
offline_datapoint_25 1631554724 2,990
offline_datapoint_13 1631554724 5460,456
offline_datapoint_19 1631554726 0,000
offline_datapoint_0 1631554724 7703,554
offline_datapoint_16 1631554724 665,041
offline_datapoint_29 1631554724 1,988
offline_datapoint_17 1631554724 48,264
offline_datapoint_10 1631554724 97,905
offline_datapoint_30 1631554724 0,000
offline_datapoint_23 1631554724 34035,641
offline_datapoint_4 1631554724 0,020
offline_datapoint_11 1631554729 32631,000
offline_datapoint_5 1631554729 3729,000
offline_datapoint_18 1631554727 58,797
offline_datapoint_27 1631554729 390516736,000
offline_datapoint_14 1631554729 360161280,000
offline_datapoint_3 1631554729 12247945216,000
offline_datapoint_9 1631554729 222670848,000
offline_datapoint_26 1631554729 1358,000
offline_datapoint_20 1631554727 0,000
offline_datapoint_8 1631554727 6666,142
offline_datapoint_22 1631554729 222670848,000
offline_datapoint_1 1631554727 0,000
offline_datapoint_21 1631554729 8790945792,000
offline_datapoint_7 1631554729 9951469568,000
offline_datapoint_6 1631554727 0,065
offline_datapoint_12 1631554727 5,792
offline_datapoint_25 1631554727 3,064
offline_datapoint_13 1631554727 4940,281
offline_datapoint_19 1631554729 0,000
offline_datapoint_0 1631554727 7141,413
offline_datapoint_16 1631554727 368,802
offline_datapoint_29 1631554727 0,326
offline_datapoint_17 1631554727 12,015
offline_datapoint_10 1631554727 99,616
offline_datapoint_30 1631554727 0,000
offline_datapoint_23 1631554727 5902,222
offline_datapoint_4 1631554727 0,003
offline_datapoint_11 1631554732 32631,000
offline_datapoint_5 1631554732 3716,000
offline_datapoint_18 1631554730 58,794
offline_datapoint_27 1631554732 390881280,000
offline_datapoint_14 1631554732 360263680,000
offline_datapoint_3 1631554732 12247293952,000
offline_datapoint_9 1631554732 222568448,000
offline_datapoint_26 1631554732 1357,000
offline_datapoint_20 1631554730 2,663
offline_datapoint_8 1631554730 12878,944
offline_datapoint_22 1631554732 222568448,000
offline_datapoint_1 1631554730 0,333
offline_datapoint_21 1631554732 8791244800,000
offline_datapoint_7 1631554732 9951686656,000
offline_datapoint_6 1631554730 0,195
offline_datapoint_12 1631554730 8,331
offline_datapoint_25 1631554730 4,291
offline_datapoint_13 1631554730 5731,077
offline_datapoint_19 1631554732 0,000
offline_datapoint_0 1631554730 8210,460
offline_datapoint_16 1631554730 691,751
offline_datapoint_29 1631554730 0,644
offline_datapoint_17 1631554730 21,971
offline_datapoint_10 1631554730 98,905
offline_datapoint_30 1631554730 1,332
offline_datapoint_23 1631554730 12357,818
offline_datapoint_4 1631554730 0,006
offline_datapoint_11 1631554735 32631,000
offline_datapoint_5 1631554735 3716,000
offline_datapoint_18 1631554733 58,795
offline_datapoint_27 1631554735 391258112,000
offline_datapoint_14 1631554735 360263680,000
offline_datapoint_3 1631554735 12247433216,000
offline_datapoint_9 1631554735 222441472,000
offline_datapoint_26 1631554735 1363,000
offline_datapoint_20 1631554733 6,002
offline_datapoint_8 1631554733 16064,938
offline_datapoint_22 1631554735 222441472,000
offline_datapoint_1 1631554733 1,334
offline_datapoint_21 1631554735 8790044672,000
offline_datapoint_7 1631554735 9950810112,000
offline_datapoint_6 1631554733 0,000
offline_datapoint_12 1631554733 8,560
offline_datapoint_25 1631554733 3,973
offline_datapoint_13 1631554733 6324,277
offline_datapoint_19 1631554735 0,000
offline_datapoint_0 1631554733 8984,762
offline_datapoint_16 1631554733 936,955
offline_datapoint_29 1631554733 1,065
offline_datapoint_17 1631554733 106,033
offline_datapoint_10 1631554733 98,154
offline_datapoint_30 1631554733 0,667
offline_datapoint_23 1631554733 7119,698
offline_datapoint_4 1631554733 0,011
offline_datapoint_11 1631554738 32631,000
offline_datapoint_5 1631554738 3713,000
offline_datapoint_18 1631554736 58,795
offline_datapoint_27 1631554738 391258112,000
offline_datapoint_14 1631554738 360263680,000
offline_datapoint_3 1631554738 12247506944,000
offline_datapoint_9 1631554738 222453760,000
offline_datapoint_26 1631554738 1369,000
offline_datapoint_20 1631554736 0,000
offline_datapoint_8 1631554736 9697,763
offline_datapoint_22 1631554738 222453760,000
offline_datapoint_1 1631554736 0,000
offline_datapoint_21 1631554738 8790560768,000
offline_datapoint_7 1631554738 9948913664,000
offline_datapoint_6 1631554736 0,065
offline_datapoint_12 1631554736 7,121
offline_datapoint_25 1631554736 3,254
offline_datapoint_13 1631554736 5194,290
offline_datapoint_19 1631554738 0,000
offline_datapoint_0 1631554736 7546,334
offline_datapoint_16 1631554736 539,524
offline_datapoint_29 1631554736 0,273
offline_datapoint_17 1631554736 5,665
offline_datapoint_10 1631554736 99,545
offline_datapoint_30 1631554736 0,666
offline_datapoint_23 1631554736 7499,294
offline_datapoint_4 1631554736 0,003
offline_datapoint_11 1631554741 32631,000
offline_datapoint_5 1631554741 3716,000
offline_datapoint_18 1631554739 58,894
offline_datapoint_27 1631554741 391258112,000
offline_datapoint_14 1631554741 360361984,000
offline_datapoint_3 1631554741 12268126208,000
offline_datapoint_9 1631554741 222871552,000
offline_datapoint_26 1631554741 1343,000
offline_datapoint_20 1631554739 0,000
offline_datapoint_8 1631554739 16859,242
offline_datapoint_22 1631554741 222871552,000
offline_datapoint_1 1631554739 0,000
offline_datapoint_21 1631554741 8810729472,000
offline_datapoint_7 1631554741 9963638784,000
offline_datapoint_6 1631554739 0,065
offline_datapoint_12 1631554739 11,580
offline_datapoint_25 1631554739 4,963
offline_datapoint_13 1631554739 7023,402
offline_datapoint_19 1631554741 0,000
offline_datapoint_0 1631554739 9178,378
offline_datapoint_16 1631554739 1315,258
offline_datapoint_29 1631554739 0,254
offline_datapoint_17 1631554739 10,032
offline_datapoint_10 1631554739 99,498
offline_datapoint_30 1631554739 0,669
offline_datapoint_23 1631554739 10376,533
offline_datapoint_4 1631554739 0,003
offline_datapoint_11 1631554744 32631,000
offline_datapoint_5 1631554744 3727,000
offline_datapoint_18 1631554742 58,884
offline_datapoint_27 1631554744 391258112,000
offline_datapoint_14 1631554744 360366080,000
offline_datapoint_3 1631554744 12266115072,000
offline_datapoint_9 1631554744 222900224,000
offline_datapoint_26 1631554744 1347,000
offline_datapoint_20 1631554742 0,332
offline_datapoint_8 1631554742 17511,358
offline_datapoint_22 1631554744 222900224,000
offline_datapoint_1 1631554742 0,332
offline_datapoint_21 1631554744 8807620608,000
offline_datapoint_7 1631554744 9960816640,000
offline_datapoint_6 1631554742 0,130
offline_datapoint_12 1631554742 8,815
offline_datapoint_25 1631554742 3,634
offline_datapoint_13 1631554742 6291,701
offline_datapoint_19 1631554744 0,000
offline_datapoint_0 1631554742 9112,233
offline_datapoint_16 1631554742 920,129
offline_datapoint_29 1631554742 0,389
offline_datapoint_17 1631554742 13,624
offline_datapoint_10 1631554742 99,370
offline_datapoint_30 1631554742 0,665
offline_datapoint_23 1631554742 6456,195
offline_datapoint_4 1631554742 0,004
offline_datapoint_11 1631554747 32631,000
offline_datapoint_5 1631554747 3728,000
offline_datapoint_18 1631554745 58,874
offline_datapoint_27 1631554747 388968448,000
offline_datapoint_14 1631554747 360366080,000
offline_datapoint_3 1631554747 12264071168,000
offline_datapoint_9 1631554747 222486528,000
offline_datapoint_26 1631554747 1345,000
offline_datapoint_20 1631554745 0,000
offline_datapoint_8 1631554745 13735,771
offline_datapoint_22 1631554747 222486528,000
offline_datapoint_1 1631554745 0,000
offline_datapoint_21 1631554747 8808075264,000
offline_datapoint_7 1631554747 9961254912,000
offline_datapoint_6 1631554745 0,000
offline_datapoint_12 1631554745 5,792
offline_datapoint_25 1631554745 2,610
offline_datapoint_13 1631554745 5640,207
offline_datapoint_19 1631554747 0,000
offline_datapoint_0 1631554745 8066,171
offline_datapoint_16 1631554745 675,382
offline_datapoint_29 1631554745 0,298
offline_datapoint_17 1631554745 12,359
offline_datapoint_10 1631554745 99,490
offline_datapoint_30 1631554745 0,000
offline_datapoint_23 1631554745 16508,541
offline_datapoint_4 1631554745 0,003
offline_datapoint_11 1631554750 32631,000
offline_datapoint_5 1631554750 3729,000
offline_datapoint_18 1631554748 58,870
offline_datapoint_27 1631554750 388968448,000
offline_datapoint_14 1631554750 360370176,000
offline_datapoint_3 1631554750 12263186432,000
offline_datapoint_9 1631554750 223109120,000
offline_datapoint_26 1631554750 1353,000
offline_datapoint_20 1631554748 0,000
offline_datapoint_8 1631554748 8235,759
offline_datapoint_22 1631554750 223109120,000
offline_datapoint_1 1631554748 0,000
offline_datapoint_21 1631554750 8807952384,000
offline_datapoint_7 1631554750 9961451520,000
offline_datapoint_6 1631554748 0,000
offline_datapoint_12 1631554748 6,067
offline_datapoint_25 1631554748 2,723
offline_datapoint_13 1631554748 4863,582
offline_datapoint_19 1631554750 0,000
offline_datapoint_0 1631554748 7071,314
offline_datapoint_16 1631554748 435,173
offline_datapoint_29 1631554748 0,216
offline_datapoint_17 1631554748 5,975
offline_datapoint_10 1631554748 99,550
offline_datapoint_30 1631554748 0,664
offline_datapoint_23 1631554748 12885,333
offline_datapoint_4 1631554748 0,002
offline_datapoint_11 1631554753 32631,000
offline_datapoint_5 1631554753 3727,000
offline_datapoint_18 1631554751 58,866
offline_datapoint_27 1631554753 388968448,000
offline_datapoint_14 1631554753 360378368,000
offline_datapoint_3 1631554753 12262285312,000
offline_datapoint_9 1631554753 223109120,000
offline_datapoint_26 1631554753 1344,000
offline_datapoint_20 1631554751 0,334
offline_datapoint_8 1631554751 11373,298
offline_datapoint_22 1631554753 223109120,000
offline_datapoint_1 1631554751 0,334
offline_datapoint_21 1631554753 8808284160,000
offline_datapoint_7 1631554753 9961734144,000
offline_datapoint_6 1631554751 0,000
offline_datapoint_12 1631554751 6,986
offline_datapoint_25 1631554751 2,872
offline_datapoint_13 1631554751 5624,838
offline_datapoint_19 1631554753 0,000
offline_datapoint_0 1631554751 8158,771
offline_datapoint_16 1631554751 656,871
offline_datapoint_29 1631554751 0,295
offline_datapoint_17 1631554751 6,682
offline_datapoint_10 1631554751 99,609
offline_datapoint_30 1631554751 0,668
offline_datapoint_23 1631554751 5043,200
offline_datapoint_4 1631554751 0,003
offline_datapoint_11 1631554756 32631,000
offline_datapoint_5 1631554756 3726,000
offline_datapoint_18 1631554754 58,862
offline_datapoint_27 1631554756 388968448,000
offline_datapoint_14 1631554756 360378368,000
offline_datapoint_3 1631554756 12261527552,000
offline_datapoint_9 1631554756 223039488,000
offline_datapoint_26 1631554756 1348,000
offline_datapoint_20 1631554754 2,003
offline_datapoint_8 1631554754 10523,719
offline_datapoint_22 1631554756 223039488,000
offline_datapoint_1 1631554754 0,334
offline_datapoint_21 1631554756 8808841216,000
offline_datapoint_7 1631554756 9965785088,000
offline_datapoint_6 1631554754 0,000
offline_datapoint_12 1631554754 5,004
offline_datapoint_25 1631554754 2,478
offline_datapoint_13 1631554754 5222,636
offline_datapoint_19 1631554756 0,000
offline_datapoint_0 1631554754 7595,438
offline_datapoint_16 1631554754 576,843
offline_datapoint_29 1631554754 0,451
offline_datapoint_17 1631554754 15,022
offline_datapoint_10 1631554754 99,210
offline_datapoint_30 1631554754 0,668
offline_datapoint_23 1631554754 8283,022
offline_datapoint_4 1631554754 0,005
offline_datapoint_11 1631554759 32631,000
offline_datapoint_5 1631554759 3723,000
offline_datapoint_18 1631554757 58,870
offline_datapoint_27 1631554759 388968448,000
offline_datapoint_14 1631554759 360386560,000
offline_datapoint_3 1631554759 12263108608,000
offline_datapoint_9 1631554759 223088640,000
offline_datapoint_26 1631554759 1351,000
offline_datapoint_20 1631554757 0,000
offline_datapoint_8 1631554757 12020,411
offline_datapoint_22 1631554759 223088640,000
offline_datapoint_1 1631554757 0,000
offline_datapoint_21 1631554759 8808296448,000
offline_datapoint_7 1631554759 9962569728,000
offline_datapoint_6 1631554757 0,065
offline_datapoint_12 1631554757 6,031
offline_datapoint_25 1631554757 2,081
offline_datapoint_13 1631554757 5535,483
offline_datapoint_19 1631554759 0,000
offline_datapoint_0 1631554757 8150,701
offline_datapoint_16 1631554757 610,428
offline_datapoint_29 1631554757 0,237
offline_datapoint_17 1631554757 5,661
offline_datapoint_10 1631554757 99,706
offline_datapoint_30 1631554757 0,666
offline_datapoint_23 1631554757 5180,235
offline_datapoint_4 1631554757 0,002
offline_datapoint_11 1631554762 32631,000
offline_datapoint_5 1631554762 3723,000
offline_datapoint_18 1631554760 58,869
offline_datapoint_27 1631554762 388968448,000
offline_datapoint_14 1631554762 360386560,000
offline_datapoint_3 1631554762 12263018496,000
offline_datapoint_9 1631554762 222814208,000
offline_datapoint_26 1631554762 1343,000
offline_datapoint_20 1631554760 0,000
offline_datapoint_8 1631554760 11241,259
offline_datapoint_22 1631554762 222814208,000
offline_datapoint_1 1631554760 0,000
offline_datapoint_21 1631554762 8809189376,000
offline_datapoint_7 1631554762 9963053056,000
offline_datapoint_6 1631554760 0,000
offline_datapoint_12 1631554760 6,986
offline_datapoint_25 1631554760 3,389
offline_datapoint_13 1631554760 5403,386
offline_datapoint_19 1631554762 0,000
offline_datapoint_0 1631554760 7937,892
offline_datapoint_16 1631554760 605,345
offline_datapoint_29 1631554760 0,331
offline_datapoint_17 1631554760 11,012
offline_datapoint_10 1631554760 99,380
offline_datapoint_30 1631554760 0,000
offline_datapoint_23 1631554760 19968,000
offline_datapoint_4 1631554760 0,003
offline_datapoint_11 1631554765 32631,000
offline_datapoint_5 1631554765 3727,000
offline_datapoint_18 1631554763 58,860
offline_datapoint_27 1631554765 388984832,000
offline_datapoint_14 1631554765 360386560,000
offline_datapoint_3 1631554765 12261175296,000
offline_datapoint_9 1631554765 222302208,000
offline_datapoint_26 1631554765 1346,000
offline_datapoint_20 1631554763 5,322
offline_datapoint_8 1631554763 13633,929
offline_datapoint_22 1631554765 222302208,000
offline_datapoint_1 1631554763 0,333
offline_datapoint_21 1631554765 8805638144,000
offline_datapoint_7 1631554765 9960914944,000
offline_datapoint_6 1631554763 0,000
offline_datapoint_12 1631554763 8,004
offline_datapoint_25 1631554763 4,093
offline_datapoint_13 1631554763 5842,400
offline_datapoint_19 1631554765 0,000
offline_datapoint_0 1631554763 8570,516
offline_datapoint_16 1631554763 651,262
offline_datapoint_29 1631554763 0,347
offline_datapoint_17 1631554763 12,972
offline_datapoint_10 1631554763 99,279
offline_datapoint_30 1631554763 0,000
offline_datapoint_23 1631554763 8178,872
offline_datapoint_4 1631554763 0,003
offline_datapoint_11 1631554768 32631,000
offline_datapoint_5 1631554768 3708,000
offline_datapoint_18 1631554766 58,858
offline_datapoint_27 1631554768 388984832,000
offline_datapoint_14 1631554768 360386560,000
offline_datapoint_3 1631554768 12260626432,000
offline_datapoint_9 1631554768 222883840,000
offline_datapoint_26 1631554768 1348,000
offline_datapoint_20 1631554766 38,432
offline_datapoint_8 1631554766 15359,216
offline_datapoint_22 1631554768 222883840,000
offline_datapoint_1 1631554766 5,681
offline_datapoint_21 1631554768 8805785600,000
offline_datapoint_7 1631554768 9961496576,000
offline_datapoint_6 1631554766 0,196
offline_datapoint_12 1631554766 8,363
offline_datapoint_25 1631554766 3,916
offline_datapoint_13 1631554766 6061,942
offline_datapoint_19 1631554768 0,000
offline_datapoint_0 1631554766 8734,825
offline_datapoint_16 1631554766 754,276
offline_datapoint_29 1631554766 0,534
offline_datapoint_17 1631554766 22,725
offline_datapoint_10 1631554766 99,230
offline_datapoint_30 1631554766 0,668
offline_datapoint_23 1631554766 11715,765
offline_datapoint_4 1631554766 0,005
offline_datapoint_11 1631554771 32631,000
offline_datapoint_5 1631554771 3704,000
offline_datapoint_18 1631554769 58,799
offline_datapoint_27 1631554771 388984832,000
offline_datapoint_14 1631554771 360517632,000
offline_datapoint_3 1631554771 12248367104,000
offline_datapoint_9 1631554771 222674944,000
offline_datapoint_26 1631554771 1354,000
offline_datapoint_20 1631554769 0,000
offline_datapoint_8 1631554769 11357,521
offline_datapoint_22 1631554771 222674944,000
offline_datapoint_1 1631554769 0,000
offline_datapoint_21 1631554771 8793034752,000
offline_datapoint_7 1631554771 9952358400,000
offline_datapoint_6 1631554769 0,065
offline_datapoint_12 1631554769 6,169
offline_datapoint_25 1631554769 2,987
offline_datapoint_13 1631554769 5399,477
offline_datapoint_19 1631554771 0,000
offline_datapoint_0 1631554769 7731,493
offline_datapoint_16 1631554769 789,640
offline_datapoint_29 1631554769 0,305
offline_datapoint_17 1631554769 10,639
offline_datapoint_10 1631554769 99,418
offline_datapoint_30 1631554769 0,000
offline_datapoint_23 1631554769 8976,000
offline_datapoint_4 1631554769 0,003
offline_datapoint_11 1631554774 32631,000
offline_datapoint_5 1631554774 3704,000
offline_datapoint_18 1631554772 58,774
offline_datapoint_27 1631554774 388984832,000
offline_datapoint_14 1631554774 360517632,000
offline_datapoint_3 1631554774 12243222528,000
offline_datapoint_9 1631554774 222670848,000
offline_datapoint_26 1631554774 1362,000
offline_datapoint_20 1631554772 0,000
offline_datapoint_8 1631554772 12124,879
offline_datapoint_22 1631554774 222670848,000
offline_datapoint_1 1631554772 0,000
offline_datapoint_21 1631554774 8788152320,000
offline_datapoint_7 1631554774 9949638656,000
offline_datapoint_6 1631554772 0,130
offline_datapoint_12 1631554772 7,509
offline_datapoint_25 1631554772 3,457
offline_datapoint_13 1631554772 5533,078
offline_datapoint_19 1631554774 0,000
offline_datapoint_0 1631554772 8067,333
offline_datapoint_16 1631554772 690,341
offline_datapoint_29 1631554772 0,212
offline_datapoint_17 1631554772 6,012
offline_datapoint_10 1631554772 99,548
offline_datapoint_30 1631554772 0,000
offline_datapoint_23 1631554772 24945,778
offline_datapoint_4 1631554772 0,002
offline_datapoint_11 1631554777 32631,000
offline_datapoint_5 1631554777 3693,000
offline_datapoint_18 1631554775 58,772
offline_datapoint_27 1631554777 388984832,000
offline_datapoint_14 1631554777 360517632,000
offline_datapoint_3 1631554777 12242657280,000
offline_datapoint_9 1631554777 222310400,000
offline_datapoint_26 1631554777 1368,000
offline_datapoint_20 1631554775 1,999
offline_datapoint_8 1631554775 12150,835
offline_datapoint_22 1631554777 222310400,000
offline_datapoint_1 1631554775 0,333
offline_datapoint_21 1631554777 8788307968,000
offline_datapoint_7 1631554777 9949868032,000
offline_datapoint_6 1631554775 0,065
offline_datapoint_12 1631554775 7,261
offline_datapoint_25 1631554775 3,449
offline_datapoint_13 1631554775 5613,255
offline_datapoint_19 1631554777 0,000
offline_datapoint_0 1631554775 8051,686
offline_datapoint_16 1631554775 649,426
offline_datapoint_29 1631554775 0,409
offline_datapoint_17 1631554775 11,996
offline_datapoint_10 1631554775 99,452
offline_datapoint_30 1631554775 0,000
offline_datapoint_23 1631554775 6314,667
offline_datapoint_4 1631554775 0,004
offline_datapoint_11 1631554780 32631,000
offline_datapoint_5 1631554780 3696,000
offline_datapoint_18 1631554778 58,775
offline_datapoint_27 1631554780 388984832,000
offline_datapoint_14 1631554780 360660992,000
offline_datapoint_3 1631554780 12243341312,000
offline_datapoint_9 1631554780 222863360,000
offline_datapoint_26 1631554780 1367,000
offline_datapoint_20 1631554778 0,000
offline_datapoint_8 1631554778 10640,340
offline_datapoint_22 1631554780 222863360,000
offline_datapoint_1 1631554778 0,000
offline_datapoint_21 1631554780 8788762624,000
offline_datapoint_7 1631554780 9950494720,000
offline_datapoint_6 1631554778 0,065
offline_datapoint_12 1631554778 6,604
offline_datapoint_25 1631554778 3,522
offline_datapoint_13 1631554778 5163,596
offline_datapoint_19 1631554780 0,000
offline_datapoint_0 1631554778 7314,900
offline_datapoint_16 1631554778 532,484
offline_datapoint_29 1631554778 0,182
offline_datapoint_17 1631554778 7,011
offline_datapoint_10 1631554778 99,595
offline_datapoint_30 1631554778 0,000
offline_datapoint_23 1631554778 13799,619
offline_datapoint_4 1631554778 0,002
offline_datapoint_11 1631554783 32631,000
offline_datapoint_5 1631554783 3696,000
offline_datapoint_18 1631554781 58,759
offline_datapoint_27 1631554783 388984832,000
offline_datapoint_14 1631554783 360660992,000
offline_datapoint_3 1631554783 12239998976,000
offline_datapoint_9 1631554783 222601216,000
offline_datapoint_26 1631554783 1371,000
offline_datapoint_20 1631554781 5,334
offline_datapoint_8 1631554781 16683,298
offline_datapoint_22 1631554783 222601216,000
offline_datapoint_1 1631554781 0,333
offline_datapoint_21 1631554783 8783998976,000
offline_datapoint_7 1631554783 9948160000,000
offline_datapoint_6 1631554781 0,130
offline_datapoint_12 1631554781 8,786
offline_datapoint_25 1631554781 4,297
offline_datapoint_13 1631554781 6124,333
offline_datapoint_19 1631554783 0,000
offline_datapoint_0 1631554781 8758,573
offline_datapoint_16 1631554781 824,846
offline_datapoint_29 1631554781 0,267
offline_datapoint_17 1631554781 5,001
offline_datapoint_10 1631554781 99,680
offline_datapoint_30 1631554781 0,000
offline_datapoint_23 1631554781 9284,267
offline_datapoint_4 1631554781 0,003
offline_datapoint_11 1631554786 32631,000
offline_datapoint_5 1631554786 3691,000
offline_datapoint_18 1631554784 58,748
offline_datapoint_27 1631554786 388984832,000
offline_datapoint_14 1631554786 360660992,000
offline_datapoint_3 1631554786 12237656064,000
offline_datapoint_9 1631554786 223027200,000
offline_datapoint_26 1631554786 1369,000
offline_datapoint_20 1631554784 0,332
offline_datapoint_8 1631554784 15181,013
offline_datapoint_22 1631554786 223027200,000
offline_datapoint_1 1631554784 0,332
offline_datapoint_21 1631554786 8784052224,000
offline_datapoint_7 1631554786 9948557312,000
offline_datapoint_6 1631554784 0,000
offline_datapoint_12 1631554784 7,579
offline_datapoint_25 1631554784 2,791
offline_datapoint_13 1631554784 5672,943
offline_datapoint_19 1631554786 0,000
offline_datapoint_0 1631554784 8173,318
offline_datapoint_16 1631554784 684,488
offline_datapoint_29 1631554784 0,200
offline_datapoint_17 1631554784 5,316
offline_datapoint_10 1631554784 99,568
offline_datapoint_30 1631554784 0,000
offline_datapoint_23 1631554784 29312,000
