320 1631554458 6,000000 -1,000000 -101,000000 0,000000 0,000000
305 1631554454 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554455 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554456 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554459 6,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554460 6,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554461 6,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554462 8,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554463 8,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554464 8,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554465 8,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554466 8,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554467 9,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554468 9,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554462 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554463 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554464 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554465 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554466 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554469 9,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554470 9,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554471 9,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554472 8,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554473 8,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554474 8,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554475 8,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554476 8,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554477 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554478 11,600000 -1,000000 -101,000000 0,000000 0,000000
305 1631554472 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554473 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554474 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554475 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554476 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554479 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554480 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554481 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554482 6,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554483 6,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554484 6,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554485 6,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554486 6,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554487 14,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554488 14,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554482 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554483 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554484 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554485 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554486 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554487 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554488 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554489 14,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554490 14,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554491 14,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554492 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554493 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554494 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554495 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554496 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554497 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554498 12,800000 -1,000000 -101,000000 0,000000 0,000000
305 1631554489 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554490 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554491 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554492 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554493 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554494 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554495 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554496 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554499 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554500 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554501 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554502 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554503 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554504 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554505 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554506 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554507 8,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554508 8,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554502 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554503 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554504 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554505 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554506 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554507 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554508 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554509 8,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554510 8,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554511 8,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554512 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554513 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554514 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554515 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554516 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554517 10,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554518 10,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554509 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554510 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554511 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554512 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554513 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554514 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554515 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554516 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554517 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554518 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554519 10,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554520 10,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554521 10,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554522 14,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554523 14,800000 -1,000000 -101,000000 0,000000 0,000000
305 1631554519 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554520 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554521 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554524 14,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554525 14,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554526 14,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554527 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554528 12,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554527 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554528 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554529 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554530 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554531 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554532 9,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554533 9,600000 -1,000000 -101,000000 0,000000 0,000000
305 1631554529 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554530 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554531 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554532 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554533 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554534 9,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554535 9,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554536 9,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554537 8,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554538 8,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554534 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554535 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554536 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554537 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554538 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554539 8,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554540 8,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554541 8,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554542 11,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554543 11,000000 -1,000000 -101,000000 0,000000 0,000000
305 1631554539 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554540 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554541 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554544 11,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554545 11,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554546 11,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554547 14,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554548 14,800000 -1,000000 -101,000000 0,000000 0,000000
305 1631554547 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554548 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554549 14,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554550 14,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554551 14,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554552 11,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554553 11,800000 -1,000000 -101,000000 0,000000 0,000000
305 1631554549 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554550 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554551 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554554 11,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554555 11,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554556 11,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554557 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554558 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554559 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554560 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554561 11,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554562 11,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554563 11,800000 -1,000000 -101,000000 0,000000 0,000000
305 1631554557 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554558 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554559 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554560 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554561 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554564 11,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554565 11,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554566 11,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554567 3,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554568 3,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554569 3,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554570 3,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554571 3,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554572 16,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554573 16,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554567 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554568 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554569 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554570 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554571 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554572 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554573 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554574 16,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554575 16,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554576 16,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554577 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554578 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554579 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554580 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554581 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554582 14,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554583 14,000000 -1,000000 -101,000000 0,000000 0,000000
305 1631554574 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554575 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554576 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554582 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554583 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554584 14,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554585 14,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554586 14,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554587 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554588 11,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554584 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554585 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554586 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554589 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554590 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554591 11,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554592 6,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554593 6,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554592 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554593 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554594 6,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554595 6,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554596 6,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554597 18,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554598 18,800000 -1,000000 -101,000000 0,000000 0,000000
305 1631554594 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554595 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554596 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554599 18,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554600 18,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554601 18,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554602 8,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554603 8,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554604 8,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554605 8,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554606 8,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554607 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554608 12,800000 -1,000000 -101,000000 0,000000 0,000000
305 1631554602 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554603 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554604 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554605 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554606 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554607 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554608 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554609 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554610 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554611 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554612 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554613 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554614 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554615 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554616 12,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554617 8,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554618 8,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554609 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554610 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554611 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554612 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554613 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554614 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554615 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554616 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554619 8,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554620 8,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554621 8,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554622 10,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554623 10,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554624 10,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554625 10,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554626 10,000000 -1,000000 -101,000000 0,000000 0,000000
320 1631554627 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554628 10,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554622 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554623 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554624 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554625 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554626 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554629 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554630 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554631 10,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554632 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554633 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554634 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554635 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554636 13,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554637 9,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554638 9,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554632 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554633 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554634 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554635 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554636 0,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554639 9,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554640 9,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554641 9,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554642 13,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554643 13,600000 -1,000000 -101,000000 0,000000 0,000000
305 1631554642 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554643 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554644 13,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554645 13,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554646 13,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554647 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554648 11,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554644 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554645 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554646 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554647 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554648 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554649 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554650 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554651 11,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554652 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554653 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554654 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554655 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554656 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554657 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554658 10,800000 -1,000000 -101,000000 0,000000 0,000000
305 1631554649 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554650 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554651 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554652 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554653 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554654 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554655 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554656 0,400000 -1,000000 -101,000000 0,000000 0,000000
305 1631554657 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554658 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554659 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554660 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554661 10,800000 -1,000000 -101,000000 0,000000 0,000000
320 1631554662 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554663 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554664 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554665 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554666 12,400000 -1,000000 -101,000000 0,000000 0,000000
320 1631554667 14,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554668 14,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554659 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554660 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554661 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554667 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554668 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554669 14,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554670 14,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554671 14,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554672 10,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554673 10,600000 -1,000000 -101,000000 0,000000 0,000000
305 1631554669 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554670 0,200000 -1,000000 -101,000000 0,000000 0,000000
305 1631554671 0,200000 -1,000000 -101,000000 0,000000 0,000000
320 1631554674 10,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554675 10,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554676 10,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554677 7,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554678 7,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554679 7,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554680 7,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554681 7,600000 -1,000000 -101,000000 0,000000 0,000000
320 1631554682 14,400000 -1,000000 -101,000000 0,000000 0,000000
